en	am
English	Amharic
lat	am
0123456789!()\/_:&*%	0123456789!()\/_:&*%
place_your_(translator)_name_here	የእርስዎን_(ተርጓሚ)_ስም_እዚህ_አስቀምጥ
<!-- Basic names (objects and buttons) -->																																													
Buy	ይግዙ
Back to menu	ወደ ምናሌ ተመለስ
Settings	ቅንብሮች
Play	ይጫወቱ
Shop	ይግዙ
Coins:	ሳንቲሞች፡
Exit	ውጣ
Set the level	ደረጃውን ያዘጋጁ
Sell All	ሁሉንም ይሽጡ
Details:	ዝርዝሮች፡
Double coins!{#}(Watch Ad)	ድርብ ሳንቲሞች!{#}(ማስታወቂያ ይመልከቱ)
Restart	እንደገና ጀምር
Advertisement watched	ማስታወቂያ ታይቷል።
Received coins:	የተቀበሏቸው ሳንቲሞች፡-
Sound volume	የድምጽ መጠን
next	ቀጥሎ
Tower crane	ግንብ ክሬን
Workshop	ወርክሾፕ
Hydraulic fence	የሃይድሮሊክ አጥር
Sorting of details	ዝርዝሮችን መደርደር
Waterproofing	የውሃ መከላከያ
Preprocessing	ቅድመ ሂደት
Equipment calibration	የመሳሪያዎች መለኪያ
Cooling system	የማቀዝቀዣ ሥርዓት
Magnets	ማግኔቶች
Increase field size: {#price}	የመስክ መጠን ጨምር፡ {#price}
See story	ታሪክ ይመልከቱ
Pause	ለአፍታ አቁም
End round	ዙር መጨረሻ
Continue	ቀጥል
End saved game, and start a new one	የተቀመጠ ጨዋታ ይጨርሱ እና አዲስ ይጀምሩ
Tutorials	አጋዥ ስልጠናዎች
Basic	መሰረታዊ
Fence	አጥር
Crane	ክሬን
Workshop	ወርክሾፕ
Before	ከዚህ በፊት
Now	አሁን
Next	ቀጥሎ
Max detail:	ከፍተኛ ዝርዝር፡
Bolt	ቦልት
Gear	ማርሽ
Gear box	የማርሽ ሳጥን
Bearing	መሸከም
Piston	ፒስተን
Engine	ሞተር
Moped	ሞፔድ
Motorcycle	ሞተርሳይክል
Car	መኪና
<!-- Tutorials -->																																													
Hello and welcome to 'Recycling: 2048'! Are you ready for some challenge? In this tutorial you'll learn the base needed for recycling, but some features you only can find by yourself!	ጤና ይስጥልኝ እና ወደ 'ዳግም ጥቅም ላይ ማዋል፡ 2048' እንኳን በደህና መጡ! ለአንዳንድ ፈተና ዝግጁ ኖት? በዚህ ማጠናከሪያ ትምህርት ለድጋሚ ጥቅም ላይ የሚውልበትን መሰረት ይማራሉ፣ ነገር ግን አንዳንድ ባህሪያትን በራስዎ ብቻ ማግኘት ይችላሉ!
There are 4 magnets around the field (orange objects). You can activate them by swiping (move your finger on the screen). They can move any magnetic materials - perfect for the details we work with! Give it a try by moving an object (like the bolt) three times.	በመስክ ዙሪያ 4 ማግኔቶች (ብርቱካንማ እቃዎች) አሉ. በማንሸራተት (ጣትዎን በስክሪኑ ላይ ያንቀሳቅሱ) እነሱን ማግበር ይችላሉ። ማንኛውንም መግነጢሳዊ ቁሳቁሶችን ማንቀሳቀስ ይችላሉ - ለምንሰራቸው ዝርዝሮች ፍጹም! አንድን ነገር (እንደ ቦልቱ) ሶስት ጊዜ በማንቀሳቀስ ይሞክሩት።
A new detail has appeared: a bolt. While some might see it as garbage, we can recycle it into something more advanced, like a gear!	አዲስ ዝርዝር ታይቷል: ቦልት. አንዳንዶች እንደ ቆሻሻ ቢያዩትም፣ እንደ ማርሽ ያለ የላቀ ወደሆነ ነገር እንደገና መጠቀም እንችላለን!
Recycle two bolts into a gear by moving them together.	ሁለት ብሎኖች አንድ ላይ በማንቀሳቀስ ወደ ማርሽ እንደገና ጥቅም ላይ ይውላሉ።
Fantastic! You've just recycled some garbage! Keep it up, and together we can reach our goal of creating a better life.	ድንቅ! አሁን እንደገና ጥቅም ላይ የዋለ ቆሻሻ ነው! ይቀጥሉበት፣ እና አንድ ላይ ሆነን የተሻለ ህይወት የመፍጠር ግባችን ላይ መድረስ እንችላለን።
Oh, no, the magnet has broken! :({#} You see, the right magnet is red now.	ኦህ ፣ አይ ፣ ማግኔቱ ተሰበረ! :({#} አየህ ትክክለኛው ማግኔት አሁን ቀይ ነው።
Try activating the right magnet a few times and see that nothing happens. (Swipe to the right)	ትክክለኛውን ማግኔት ለጥቂት ጊዜ ለማንቃት ይሞክሩ እና ምንም ነገር እንዳልተከሰተ ይመልከቱ። (ወደ ቀኝ ያንሸራትቱ)
You see, nothing happened. Now try swiping in different directions (up and down). Let's wait until the magnet repairs itself.	አየህ ምንም ነገር አልተፈጠረም። አሁን በተለያዩ አቅጣጫዎች (ወደ ላይ እና ወደ ታች) በማንሸራተት ይሞክሩ። ማግኔቱ እራሱን እስኪጠግነው ድረስ እንጠብቅ።
Done! After several moves, all magnets will be repaired.	ተከናውኗል! ከብዙ እንቅስቃሴዎች በኋላ ሁሉም ማግኔቶች ይስተካከላሉ.
Now, let's talk about bio garbage (the apple leftover). Try moving it.	አሁን ስለ ባዮ ቆሻሻ (የተረፈው ፖም) እንነጋገር. ለማንቀሳቀስ ይሞክሩ።
Because bio garbage lacks magnetic materials, magnets can't move it.	የባዮ ቆሻሻ ማግኔቲክ ቁሶች ስለሌለው ማግኔቶች ማንቀሳቀስ አይችሉም።
Don't forget to sort your garbage! :)	ቆሻሻዎን መደርደርዎን አይርሱ! :)
This is a rust garbage. It can't be recycled either. The number indicates how much time it needs to rust away and disappear.	ይህ ዝገት ቆሻሻ ነው. እንደገና ጥቅም ላይ ሊውል አይችልም. ቁጥሩ ለመዝገትና ለመጥፋት ምን ያህል ጊዜ እንደሚያስፈልግ ያመለክታል.
Amazing! You've improved your recycling skills!	የሚገርም! እንደገና ጥቅም ላይ ማዋል ችሎታዎን አሻሽለዋል!
Congratulations on acquiring the workshop! Let's dive into a quick tutorial on how to make the most of it.	ዎርክሾፑን ስላገኙ እንኳን ደስ ያለዎት! እንዴት በተሻለ ሁኔታ መጠቀም እንደምንችል ወደ ፈጣን አጋዥ ስልጠና እንስጥ።
Combine simple details instantly from all fields using the workshop. Give it a try now!	ዎርክሾፑን በመጠቀም ቀላል ዝርዝሮችን ከሁሉም መስኮች ወዲያውኑ ያዋህዱ። አሁን ይሞክሩት!
It's pretty cool, right? Just keep in mind the cooldown. It takes some time, so use it wisely!	በጣም አሪፍ ነው አይደል? ቀዝቃዛውን ብቻ ያስታውሱ. የተወሰነ ጊዜ ይወስዳል, ስለዚህ በጥበብ ይጠቀሙበት!
Be cautious when there's only one detail available for the workshop. It won't be able to combine it and will just return the item back.	ለአውደ ጥናቱ አንድ ዝርዝር ብቻ ሲኖር ይጠንቀቁ። እሱን ማጣመር አይችልም እና ንጥሉን ብቻ ይመልሳል።
So, just use it carefully.	ስለዚህ, በጥንቃቄ ብቻ ይጠቀሙ.
The workshop shines when you're surrounded by annoying simple details. It's the perfect tool to tidy up your space efficiently!	በሚረብሹ ቀላል ዝርዝሮች ሲከበቡ ወርክሾፑ ያበራል። ቦታዎን በብቃት ለማፅዳት በጣም ጥሩው መሳሪያ ነው!
Congratulations on purchasing the crane! Here's a brief tutorial on how to work with it.	ክሬኑን በመግዛትዎ እንኳን ደስ አለዎት! ከእሱ ጋር እንዴት እንደሚሰሩ አጭር አጋዥ ስልጠና ይኸውና.
To use the crane, simply tap on the icon. Now, you've entered CRANE mode.	ክሬኑን ለመጠቀም በቀላሉ አዶውን ይንኩ። አሁን፣ የ CRANE ሁነታን አስገብተሃል።
In CRANE mode, choose an item on the field that you'd like to interact with.	በ CRANE ሁነታ፣ ከእርስዎ ጋር መስተጋብር ለመፍጠር የሚፈልጉትን ንጥል በመስክ ላይ ይምረጡ።
Next, select an empty field where you want to move the chosen item.	በመቀጠል የተመረጠውን ንጥል ለማንቀሳቀስ የሚፈልጉትን ባዶ መስክ ይምረጡ.
Now, press on the crane once more to execute the action.	አሁን፣ ድርጊቱን ለማስፈጸም ክሬኑን አንዴ እንደገና ይጫኑ።
As you upgrade, you'll gain the ability to change not only to empty fields but also swap them with other items.	ሲያሻሽሉ፣ ባዶ ቦታዎችን የመቀየር ችሎታን ያገኛሉ፣ ነገር ግን ከሌሎች እቃዎች ጋር የመለዋወጥ ችሎታ ያገኛሉ።
Don't be afraid to experiment! If you encounter an error, the game will provide an indication. {#}Try to cause an error (e.g., click on 2 empty cells).	ለመሞከር አይፍሩ! ስህተት ካጋጠመዎት ጨዋታው አመላካች ይሰጣል። {#}ስህተት ለመፍጠር ይሞክሩ (ለምሳሌ፡ 2 ባዶ ሕዋሶች ላይ ጠቅ ያድርጉ)።
This is the error indication.	ይህ የስህተት ምልክት ነው።
And last, but not least, try deselecting. To do so, press on the previously selected item, or on the crane (if you haven't selected the second cell yet).	እና በመጨረሻ ፣ ግን ቢያንስ ፣ ላለመምረጥ ይሞክሩ። ይህንን ለማድረግ ቀደም ሲል በተመረጠው ንጥል ላይ ወይም በክሬኑ ላይ (ሁለተኛውን ሕዋስ ገና ካልመረጡ) ይጫኑ.
Congratulations on upgrading your fence! Let's see what it is capable of now.	አጥርዎን ስላሳደጉ እንኳን ደስ አለዎት! አሁን ምን አቅም እንዳለው እንይ።
To use the fence, click on one of the blue (cyan) objects around the field.	አጥርን ለመጠቀም በመስክ ዙሪያ ካሉት ሰማያዊ (ሳይያን) ነገሮች አንዱን ጠቅ ያድርጉ።
Swipe the chosen object(s) towards the fence you've initiated.	የተመረጠውን ነገር(ዎች) ወደ ጀመርከው አጥር ያንሸራትቱ።
Fences usually need some time before you can use them again, so plan your moves accordingly.	አጥር እንደገና ከመጠቀምዎ በፊት ብዙውን ጊዜ የተወሰነ ጊዜ ያስፈልጋቸዋል፣ ስለዚህ እንቅስቃሴዎን በዚሁ መሰረት ያቅዱ።
The hydraulic fence is a game-changer—it can handle all sorts of garbage, even non-magnetic ones.	የሃይድሮሊክ አጥር የጨዋታ-ተለዋዋጭ ነው - ሁሉንም አይነት ቆሻሻዎች, መግነጢሳዊ ያልሆኑትን እንኳን ማስተናገድ ይችላል.
It's your go-to tool for bio-garbage removal. Give it a shot!	የባዮ-ቆሻሻ ማስወገጃ መሳሪያዎ ነው። አንድ ምት ይስጡት!
You just bought one upgrade, that is ~10% of waht is needed for increasing field size!	አሁን አንድ ማሻሻያ ገዝተዋል፣ ይህም ማለት የመስክ መጠን ለመጨመር ~10% ዋት ያስፈልጋል!
Keep up! :D	መጠበቅ! :D
<!-- Some tips in shop -->																																													
You will recive organic waste with probabiliy of {#prob}%	በ{#prob}% ኦርጋኒክ ቆሻሻን ያገኛሉ።
You will recive rust debris with probabiliy of {#prob}%	{#prob}% ሊሆን የሚችል የዝገት ፍርስራሾችን ያገኛሉ
The probability of obtaining an improved detail is {#prob}%	የተሻሻለ ዝርዝር የማግኘት እድሉ {#prob}% ነው
The probability of successfully merging two details is approximately {#prob}%	ሁለት ዝርዝሮችን በተሳካ ሁኔታ የማዋሃድ እድሉ በግምት {#prob}% ነው
Magnets will break with a probability of {#prob}%	ማግኔቶች በ{#prob}% ዕድል ይሰበራሉ
More details will drop on the field after {#move} moves	ከ{#move} እንቅስቃሴዎች በኋላ ተጨማሪ ዝርዝሮች በመስኩ ላይ ይወድቃሉ
No Workshop	አውደ ጥናት የለም።
Collects {#cell1}. Cooldown time:	{#ሴል1}ን ይሰበስባል። የማቀዝቀዝ ጊዜ 
Collects {#cell1} and {#cell2}. Cooldown time:	{#cell1} እና {#cell2}ን ይሰበስባል። የማቀዝቀዝ ጊዜ 
No Crane	ክሬን የለም።
Move items up to {#cell3}.	ንጥሎችን ወደ {#cell3} ያንቀሳቅሱ።
Move items up to {#cell6}.	ንጥሎችን ወደ {#cell6} ያንቀሳቅሱ።
Move items up to {#cell6}, and swap them with items up to {#cell2}.	ንጥሎችን ወደ {#cell6} ያንቀሳቅሱ እና እስከ {#cell2} ባሉ ንጥሎች ይቀያይሯቸው።
Move items up to {#cell11}, and swap them with items up to {#cell6}.	ንጥሎችን ወደ {#cell11} ያንቀሳቅሱ እና እስከ {#ሴል6} ባሉ ንጥሎች ይቀያይሯቸው።
Move anything and swap it with items up to {#cell9}.	ማንኛውንም ነገር ያንቀሳቅሱ እና እስከ {#ሴል9} ድረስ ባሉ ንጥሎች ይቀይሩት።
Move and swap anything!	ማንኛውንም ነገር ያንቀሳቅሱ እና ይቀይሩ!
Simple fence	ቀላል አጥር
Available again after following number of moves: {#move}	ከሚከተለው የእንቅስቃሴ ብዛት በኋላ እንደገና ይገኛል፡ {#move}
Details failed to merge!	ዝርዝሮች ሊዋሃዱ አልቻሉም!
Warning! Languages besides English could have some errors (and English also, lol)	ማስጠንቀቂያ! ከእንግሊዝኛ በተጨማሪ ቋንቋዎች አንዳንድ ስህተቶች ሊኖራቸው ይችላል (እና እንግሊዝኛ እንዲሁ, lol)
The game was saved. You can exit, and resume it later	ጨዋታውም ተረፈ። መውጣት እና በኋላ መቀጠል ይችላሉ።
<!-- Description (items in shop) -->																																													
A crane is a tool that allows you to relocate objects on the field. The basic version works only by dragging light objects to an empty place. With upgrades, you can drag more complex items, and even swap two objects. To use it, click on the crane icon, select the object, and select a place, where you want to place it.	ክሬን በሜዳው ላይ እቃዎችን ወደ ሌላ ቦታ ለመቀየር የሚያስችል መሳሪያ ነው. የመሠረታዊው ስሪት ቀላል ነገሮችን ወደ ባዶ ቦታ በመጎተት ብቻ ይሰራል. በማሻሻያዎች, ይበልጥ ውስብስብ ነገሮችን መጎተት እና እንዲያውም ሁለት ነገሮችን መቀየር ይችላሉ. እሱን ለመጠቀም የክሬን አዶውን ጠቅ ያድርጉ ፣ ነገሩን ይምረጡ እና ቦታ ይምረጡ ፣ እዚያ ላይ ማስቀመጥ ይፈልጋሉ።
Tired of simple parts messing around with your advanced builds? Use the workshop!{#}Workshop - a small separated building where manual processing of simple parts is possible. The higher the level of the workshop, the more parts it can process. Also, the improvement allows you to use it more often.{#}To use, click on the workshop icon unless it is on cooldown.	በላቁ ግንባታዎችዎ ዙሪያ መጨናነቅ ሰልችቶሃል? አውደ ጥናቱ ይጠቀሙ!{#}ዎርክሾፕ - ቀላል ክፍሎችን በእጅ ማቀናበር የሚቻልበት ትንሽ የተለየ ሕንፃ። የአውደ ጥናቱ ደረጃ ከፍ ባለ መጠን ብዙ ክፍሎችን ማካሄድ ይችላል። እንዲሁም፣ ማሻሻያው ብዙ ጊዜ እንድትጠቀምበት ይፈቅድልሃል።{#}ለመጠቀም፣በማቀዝቀዝ ላይ ካልሆነ በቀር የአውደ ጥናቱን አዶ ጠቅ አድርግ።
Did you see that thing around your field corners? How about making it useful? Improve your fence by adding the ability to open it!{#}Allows you to get rid of non-mechanical debris. Further improvements to the pumps are possible, allowing the use of the hydraulic fence more frequently.{#}To use, click on the desired section of the fence, and pull the parts in that direction. All parts in the row where the fence is open will be thrown away. Remember: safety first!	በሜዳዎ ማዕዘኖች ዙሪያ ያንን ነገር አይተዋል? ጠቃሚ እንዲሆን ማድረግስ? የመክፈት ችሎታን በመጨመር አጥርዎን ያሻሽሉ!{#}ሜካኒካል ያልሆኑ ፍርስራሾችን እንዲያስወግዱ ያስችልዎታል። በፖምፖች ላይ ተጨማሪ ማሻሻያ ማድረግ ይቻላል, ይህም የሃይድሮሊክ አጥርን በተደጋጋሚ መጠቀም ይቻላል.{#}ለመጠቀም, የሚፈልጉትን የአጥር ክፍል ጠቅ ያድርጉ እና ክፍሎቹን ወደዚያ አቅጣጫ ይጎትቱ. አጥር በተከፈተበት ረድፍ ውስጥ ያሉት ሁሉም ክፍሎች ይጣላሉ. ያስታውሱ: በመጀመሪያ ደህንነት!
Unfortunately, not everyone is responsible for sorting waste. Sometimes containers with garbage come across wood pieces, waste, and other ordinary garbage.{#}Install additional sorting equipment and reduce the percentage of non-mechanical debris down to zero.	እንደ አለመታደል ሆኖ ቆሻሻን የመለየት ሃላፊነት ሁሉም ሰው አይደለም። አንዳንድ ጊዜ ቆሻሻ ያላቸው ኮንቴይነሮች የእንጨት ቁራጮች፣ ቆሻሻዎች እና ሌሎች ተራ ቆሻሻዎች ያጋጥሟቸዋል።{#}ተጨማሪ የመለያ መሳሪያዎችን ይጫኑ እና መካኒካል ያልሆኑ ፍርስራሾችን መቶኛ ወደ ዜሮ ይቀንሱ።
Global climate change, and even in the desert rains have become common. Perhaps for someone, it is even useful, but some parts can rust, making it impossible to recycle them. Strengthening of waterproofing reduces the likelihood of corrosion of parts.	የአለም የአየር ንብረት ለውጥ እና በበረሃማ ዝናብ እንኳን የተለመደ ሆኗል። ምናልባት ለአንድ ሰው, እንዲያውም ጠቃሚ ነው, ነገር ግን አንዳንድ ክፍሎች ዝገት ሊሆኑ ይችላሉ, ይህም እንደገና ጥቅም ላይ ሊውል አይችልም. የውሃ መከላከያን ማጠናከር የአካል ክፍሎችን የመበስበስ እድልን ይቀንሳል.
Want to speed up the recycling process? Add a pre-assembly unit to your transporter! With it installed, some dropped parts will be more advanced.{#}This upgrade is mandatory, if you want to increase the size of your field.	እንደገና ጥቅም ላይ ማዋል ሂደቱን ማፋጠን ይፈልጋሉ? የቅድመ-ስብሰባ ክፍል ወደ ማጓጓዣዎ ያክሉ! ሲጫኑ አንዳንድ የተጣሉ ክፍሎች የበለጠ የላቁ ይሆናሉ።{#}ይህ ማሻሻያ የግዴታ ነው፣ ​​የመስክዎን መጠን ለመጨመር ከፈለጉ።
Nothing is perfect. It also applies to the assembly process. Have you noticed, that sometimes parts break during merging? Fortunately, I can assure you, that it affects only the assembly of engine - more complicated parts are no problem. But still annoying, right?{#}But you can make this process more reliable, by calibrating your equipment.{#}This upgrade is mandatory, if you want to increase the size of your field.	ፍጹም የሆነ ነገር የለም። በስብሰባው ሂደት ላይም ይሠራል. አንዳንድ ጊዜ ክፍሎች በመዋሃድ ጊዜ እንደሚሰበሩ አስተውለሃል? እንደ እድል ሆኖ, እኔ ላረጋግጥልዎ እችላለሁ, የሞተርን ስብስብ ብቻ እንደሚጎዳው - ይበልጥ የተወሳሰቡ ክፍሎች ምንም ችግር የለባቸውም. ግን አሁንም የሚያበሳጭ ነው፣ ትክክል?{#}ነገር ግን መሳሪያዎን በማስተካከል ይህን ሂደት የበለጠ አስተማማኝ ማድረግ ይችላሉ።{#}ይህ ማሻሻያ የግዴታ ነው፣ ​​የመስክዎን መጠን ለመጨመር ከፈለጉ።
Pros of stacking items in deserts - they don't rust much in dry environments. Cons - it can be really hot here.{#}The more you work, the more time you need to wait between each recycling, allowing your equipment to return to an appropriate temperature. It leads to more items accumulating between your moves. You can upgrade the cooling system, providing yourself a longer time for recycling.{#}This upgrade is mandatory, if you want to increase the size of your field.	በበረሃ ውስጥ እቃዎችን የመደርደር ጥቅሞች - በደረቁ አካባቢዎች ውስጥ ብዙ ዝገት አያደርጉም. Cons - እዚህ በጣም ሞቃት ሊሆን ይችላል።{#}ብዙ በሰሩ ቁጥር፣በእያንዳንዱ ሪሳይክል መካከል ብዙ ጊዜ መጠበቅ አለብዎት፣ይህም መሳሪያዎ ወደ ተገቢው የሙቀት መጠን እንዲመለስ ያስችለዋል። በእንቅስቃሴዎችዎ መካከል ወደሚከማቹ ተጨማሪ እቃዎች ይመራል። የማቀዝቀዝ ስርዓቱን ማሻሻል ይችላሉ፣ ለዳግም ጥቅም ላይ የሚውል ረጅም ጊዜ በመስጠት።{#}ይህ ማሻሻያ የግዴታ ነው፣ ​​የመስክዎን መጠን ለመጨመር ከፈለጉ።
DIY electromagnets can sometimes fail. Improve them, to reduce malfunctions.{#}This upgrade is mandatory, if you want to increase the size of your field.	DIY ኤሌክትሮማግኔቶች አንዳንድ ጊዜ ሊሳኩ ይችላሉ። ጉድለቶችን ለመቀነስ ያሻሽሏቸው።{#}ይህ ማሻሻያ የግዴታ ነው፣ ​​የመስክዎን መጠን ለመጨመር ከፈለጉ።
Have you ever asked yourself, why do I have so small field? Isn't it inconvenient to work with big builds? The solution is simple - expand your field size! {#}Note, that before expanding, you need to make sure that the following upgrades are fully purchased: {#equipment_calibration}, {#magnets}, {#preprocessing_of_details} and {#cooling_system}.	እራስህን ጠይቀህ ታውቃለህ፣ ለምንድነው ትንሽ መስክ ያለኝ? ከትላልቅ ግንባታዎች ጋር መሥራት የማይመች አይደለም? መፍትሄው ቀላል ነው - የመስክዎን መጠን ያስፋፉ! {#}ማስታወሻ፣ ከመስፋፋቱ በፊት፣ የሚከተሉት ማሻሻያዎች ሙሉ በሙሉ መገዛታቸውን ያረጋግጡ፡- {#equipment_calibration}፣ {#magnets}፣ {#precessing_of_details} እና {#cooling_system}።
<!-- And some more texts -->																																													
The level size you're have selected in main manu, is differ form your saved game. You can end seved game and start a new one, if you want.{#}What do you want to do with the saved game?	በዋናው ማኑ ውስጥ የመረጡት የደረጃ መጠን፣ የተቀመጠ ጨዋታዎ የተለየ ነው። ከፈለጉ ሰባት ጨዋታ ጨርሰው አዲስ መጀመር ይችላሉ።{#}በተቀመጠው ጨዋታ ምን ማድረግ ይፈልጋሉ?
A junkyard in the middle of a desert. You could say it's the perfect place to store metal scraps - lots of free space and dry weather. Though not anymore. In the year 2048 the weather has gone really mad.{#}I didn't choose to spend my life here. I'm not rich, and the borders are closed for people like me. When I was a child, I dreamt of conquering space. And now, I find myself stuck in the middle of nowhere.{#}So the only option is to work. And I never refuse help, I'm happy to find you here. With you I know, someday I will make it to space.{#}So, how about this: we work together, recycle as many parts as we can, and help each other make our lives better. Deal?	በበረሃ መሀል ያለ ቆሻሻ ግቢ። የብረት ፍርስራሾችን ለማከማቸት በጣም ጥሩው ቦታ ነው ማለት ይችላሉ - ብዙ ነፃ ቦታ እና ደረቅ የአየር ሁኔታ። ከአሁን በኋላ ባይሆንም. እ.ኤ.አ. በ2048 አየሩ በጣም አብዷል።{#}ህይወቴን እዚህ ለማሳለፍ አልመረጥኩም። ሀብታም አይደለሁም እና ድንበሩ የተዘጋው እንደ እኔ ላሉ ሰዎች ነው። ልጅ እያለሁ ጠፈርን የመግዛት ህልም ነበረኝ። እና አሁን፣ ራሴን በመሀል ቦታ ላይ ተጣብቄ አገኘዋለሁ።{#}ስለዚህ ያለው አማራጭ መስራት ነው። እና እርዳታን በጭራሽ አልቃወምም ፣ እዚህ በማግኘቴ ደስተኛ ነኝ። ከአንተ ጋር አንድ ቀን ወደ ጠፈር እንደምደርስ አውቃለሁ።{#}ስለዚህ እንዴት ነው፡ አብረን እንሰራለን፣ የምንችለውን ያህል ክፍሎችን እንደገና ጥቅም ላይ በማዋል እና እርስ በርሳችን ህይወታችንን የተሻለ ለማድረግ እንረዳዳለን። ስምምነት?
You just finished the game!{#}Usaly developers place here a long list of workers' names. But this game was developed only by me (Gleb The Polar Citizen).{#}I want to thank my wife, give a special thank to Anna M. for the asweme car, and to all the translators!!{#}If you want, you can continue playing this game or look for other games I developed!{#}Stay strong!	ጨዋታውን ጨርሰሃል!{#}Usaly ገንቢዎች ረጅም የሰራተኞች ስም ዝርዝር አስቀምጠዋል። ግን ይህ ጨዋታ በእኔ ብቻ ነው የተሰራው (Gleb The Polar Citizen). ፣ ይህን ጨዋታ መጫወት መቀጠል ወይም ሌሎች እኔ ያዘጋጀኋቸውን ጨዋታዎች መፈለግ ይችላሉ!{#}በጠንካራ ሁን!
<!-- Yet unused texts (could be used in the future) -->																																													
No ads	ምንም ማስታወቂያዎች የሉም
You can buy this upgrade for the removal of basic ads.{#}It will not affect revard ads!{#}The button for doubling scores will still be available. So it will affect only ads, that are appearing after the game.{#}Also, I you just searching for a way to support me, better consider visiting buymeacoffe — the heart button, located with media buttons.	ይህን ማሻሻያ ለመሰረታዊ ማስታወቂያዎች መወገድ መግዛት ትችላለህ።{#}የሪቫርድ ማስታወቂያዎች ላይ ተጽእኖ አይኖረውም!{#}ነጥብ እጥፍ ለማድረግ ያለው ቁልፍ አሁንም ይገኛል። ስለዚህ የሚነካው ከጨዋታው በኋላ በሚታዩ ማስታወቂያዎች ላይ ብቻ ነው።{#}እንዲሁም እኔ የምትደግፈኝን መንገድ እየፈለግክ ነው፡ Buymeacoffeን መጎብኘት የተሻለ እንደሆነ አስብበት - የሚዲያ አዝራሮች ያለው የልብ ቁልፍ።
<!-- Warning! Spoilers below! For safety reasons, I will protect them with some comments, so you will not spoil the game for yourself unless you want so (thank Ehloi for helping to keep all spoilers out) -->																																													
<!-- Spoilers in 20 rows-->																																													
<!-- Spoilers in 19 rows-->																																													
<!-- Spoilers in 18 rows-->																																													
<!-- Spoilers in 17 rows-->																																													
<!-- Spoilers in 16 rows-->																																													
<!-- Spoilers in 15 rows-->																																													
<!-- Spoilers in 14 rows-->																																													
<!-- Spoilers in 13 rows-->																																													
<!-- Spoilers in 12 rows-->																																													
<!-- Spoilers in 11 rows-->																																													
<!-- Spoilers in 10 rows-->																																													
<!-- Spoilers in 9 rows-->																																													
<!-- Spoilers in 8 rows-->																																													
<!-- Spoilers in 7 rows-->																																													
<!-- Spoilers in 6 rows-->																																													
<!-- Spoilers in 5 rows-->																																													
<!-- Spoilers in 4 rows-->																																													
<!-- Spoilers in 3 rows-->																																													
<!-- Spoilers in 2 rows-->																																													
<!-- Spoilers in 1 row -->																																													
<!-- SPOILERS!!!! -->																																													
Pickup	ማንሳት
Truck	የጭነት መኪና
Biplane	ቢፕላን
Helicopter	ሄሊኮፕተር
Plane	አውሮፕላን
AN-225 Mriya	AN-225 Mriya
Rocket engine	የሮኬት ሞተር
Soyuz	ሶዩዝ
Rocket	ሮኬት
