en	th
English	Thai
lat	th
0123456789!()\/_:&*%	0123456789!()\/_:&*%
place_your_(translator)_name_here	place_your_(นักแปล)_name_here
<!-- Basic names (objects and buttons) -->																																													
Buy	ซื้อ
Back to menu	กลับไปที่เมนู
Settings	การตั้งค่า
Play	เล่น
Shop	ร้านค้า
Coins:	เหรียญ:
Exit	ออก
Set the level	ตั้งระดับ
Sell All	ขายทั้งหมด
Details:	รายละเอียด:
Double coins!{#}(Watch Ad)	เหรียญสองเท่า!{#}(ดูโฆษณา)
Restart	เริ่มต้นใหม่
Advertisement watched	ดูโฆษณาแล้ว
Received coins:	เหรียญที่ได้รับ:
Sound volume	ระดับเสียง
next	ต่อไป
Tower crane	ทาวเวอร์เครน
Workshop	การประชุมเชิงปฏิบัติการ
Hydraulic fence	รั้วไฮดรอลิค
Sorting of details	การเรียงลำดับรายละเอียด
Waterproofing	กันซึม
Preprocessing	กำลังประมวลผลล่วงหน้า
Equipment calibration	การสอบเทียบอุปกรณ์
Cooling system	ระบบทำความเย็น
Magnets	แม่เหล็ก
Increase field size: {#price}	เพิ่มขนาดช่อง: {#price}
See story	ดูเรื่องราว
Pause	หยุดชั่วคราว
End round	จบรอบ
Continue	ดำเนินการต่อ
End saved game, and start a new one	จบเกมที่บันทึกไว้ และเริ่มเกมใหม่
Tutorials	บทช่วยสอน
Basic	ขั้นพื้นฐาน
Fence	รั้ว
Crane	เครน
Workshop	การประชุมเชิงปฏิบัติการ
Before	ก่อน
Now	ตอนนี้
Next	ต่อไป
Max detail:	รายละเอียดสูงสุด:
Bolt	สายฟ้า
Gear	เกียร์
Gear box	กล่องเกียร์
Bearing	การแบก
Piston	ลูกสูบ
Engine	เครื่องยนต์
Moped	จักรยานยนต์
Motorcycle	รถจักรยานยนต์
Car	รถ
Pickup	หยิบ
Truck	รถบรรทุก
Biplane	เครื่องบินปีกสองชั้น
Helicopter	เฮลิคอปเตอร์
Plane	เครื่องบิน
AN-225 Mriya	AN-225 มริยา
Rocket engine	เครื่องยนต์จรวด
Soyuz	โซยุซ
Rocket	จรวด
<!-- Tutorials -->																																													
Hello and welcome to 'Recycling: 2048'! Are you ready for some challenge? In this tutorial you'll learn the base needed for recycling, but some features you only can find by yourself!	สวัสดีและยินดีต้อนรับสู่ 'Recycling: 2048'! คุณพร้อมสำหรับความท้าทายแล้วหรือยัง? ในบทช่วยสอนนี้ คุณจะได้เรียนรู้พื้นฐานที่จำเป็นสำหรับการรีไซเคิล แต่คุณสมบัติบางอย่างคุณจะพบได้ด้วยตัวเองเท่านั้น!
There are 4 magnets around the field (orange objects). You can activate them by swiping (move your finger on the screen). They can move any magnetic materials - perfect for the details we work with! Give it a try by moving an object (like the bolt) three times.	มีแม่เหล็ก 4 อันอยู่รอบสนาม (วัตถุสีส้ม) คุณสามารถเปิดใช้งานได้โดยการปัด (เลื่อนนิ้วของคุณบนหน้าจอ) พวกเขาสามารถเคลื่อนย้ายวัสดุแม่เหล็กใดๆ ได้ เหมาะสำหรับรายละเอียดที่เราทำงานด้วย! ลองใช้โดยขยับวัตถุ (เช่น สลักเกลียว) สามครั้ง
A new detail has appeared: a bolt. While some might see it as garbage, we can recycle it into something more advanced, like a gear!	รายละเอียดใหม่ปรากฏขึ้น: สลักเกลียว แม้ว่าบางคนอาจมองว่ามันเป็นขยะ แต่เราสามารถนำมันไปรีไซเคิลเป็นสิ่งที่ล้ำหน้ากว่าได้ เช่น เกียร์!
Recycle two bolts into a gear by moving them together.	รีไซเคิลสลักเกลียวสองตัวเข้าเกียร์โดยขยับเข้าด้วยกัน
Fantastic! You've just recycled some garbage! Keep it up, and together we can reach our goal of creating a better life.	มหัศจรรย์! คุณเพิ่งรีไซเคิลขยะ! ติดตามต่อไป แล้วเราจะบรรลุเป้าหมายในการสร้างชีวิตที่ดีขึ้นได้ร่วมกัน
Oh, no, the magnet has broken! :({#} You see, the right magnet is red now.	ไม่นะ แม่เหล็กแตก! :({#} คุณเห็นไหมว่าแม่เหล็กด้านขวาเป็นสีแดงแล้ว
Try activating the right magnet a few times and see that nothing happens. (Swipe to the right)	ลองเปิดใช้งานแม่เหล็กที่ถูกต้องสองสามครั้งแล้วดูว่าไม่มีอะไรเกิดขึ้น (ปัดไปทางขวา)
You see, nothing happened. Now try swiping in different directions (up and down). Let's wait until the magnet repairs itself.	เห็นไหม ไม่มีอะไรเกิดขึ้น ตอนนี้ลองปัดไปในทิศทางต่างๆ (ขึ้นและลง) รอจนกว่าแม่เหล็กจะซ่อมแซมตัวเอง
Done! After several moves, all magnets will be repaired.	เสร็จแล้ว! หลังจากขยับหลายครั้ง แม่เหล็กทั้งหมดจะได้รับการซ่อมแซม
Now, let's talk about bio garbage (the apple leftover). Try moving it.	เรามาพูดถึงขยะชีวภาพ (เศษแอปเปิ้ล) กันดีกว่า ลองย้ายดูครับ.
Because bio garbage lacks magnetic materials, magnets can't move it.	เนื่องจากขยะชีวภาพขาดวัสดุแม่เหล็ก แม่เหล็กจึงไม่สามารถเคลื่อนย้ายได้
Don't forget to sort your garbage! :)	อย่าลืมแยกขยะของคุณ! -
This is a rust garbage. It can't be recycled either. The number indicates how much time it needs to rust away and disappear.	นี่คือขยะที่เป็นสนิม มันก็ไม่สามารถรีไซเคิลได้เช่นกัน ตัวเลขบ่งบอกว่าต้องใช้เวลานานแค่ไหนจึงจะสนิมและหายไป
Amazing! You've improved your recycling skills!	อัศจรรย์! คุณได้พัฒนาทักษะการรีไซเคิลของคุณแล้ว!
Congratulations on acquiring the workshop! Let's dive into a quick tutorial on how to make the most of it.	ขอแสดงความยินดีที่ได้รับเวิร์กช็อป! เรามาเจาะลึกบทช่วยสอนสั้นๆ เกี่ยวกับวิธีการใช้ประโยชน์สูงสุดจากมันกันดีกว่า
Combine simple details instantly from all fields using the workshop. Give it a try now!	รวมรายละเอียดง่ายๆ ทันทีจากทุกสาขาโดยใช้เวิร์กชอป ให้มันลองตอนนี้!
It's pretty cool, right? Just keep in mind the cooldown. It takes some time, so use it wisely!	มันเจ๋งมากใช่มั้ย? เพียงจำไว้ว่าคูลดาวน์. มันต้องใช้เวลาพอสมควร ดังนั้นจงใช้มันอย่างชาญฉลาด!
Be cautious when there's only one detail available for the workshop. It won't be able to combine it and will just return the item back.	โปรดใช้ความระมัดระวังเมื่อมีรายละเอียดเพียงรายการเดียวสำหรับเวิร์กชอป ไม่สามารถรวมเข้าด้วยกันได้และจะคืนสินค้ากลับเท่านั้น
So, just use it carefully.	ดังนั้นเพียงใช้มันอย่างระมัดระวัง
The workshop shines when you're surrounded by annoying simple details. It's the perfect tool to tidy up your space efficiently!	เวิร์กช็อปจะโดดเด่นเมื่อคุณถูกรายล้อมไปด้วยรายละเอียดเรียบง่ายที่น่ารำคาญ เป็นเครื่องมือที่สมบูรณ์แบบในการจัดระเบียบพื้นที่ของคุณอย่างมีประสิทธิภาพ!
Congratulations on purchasing the crane! Here's a brief tutorial on how to work with it.	ขอแสดงความยินดีกับการซื้อเครน! ต่อไปนี้เป็นบทแนะนำสั้นๆ เกี่ยวกับวิธีการใช้งาน
To use the crane, simply tap on the icon. Now, you've entered CRANE mode.	หากต้องการใช้เครน เพียงแตะที่ไอคอน ตอนนี้คุณได้เข้าสู่โหมด CRANE แล้ว
In CRANE mode, choose an item on the field that you'd like to interact with.	ในโหมด CRANE เลือกรายการบนฟิลด์ที่คุณต้องการโต้ตอบด้วย
Next, select an empty field where you want to move the chosen item.	จากนั้นเลือกช่องว่างที่คุณต้องการย้ายรายการที่เลือก
Now, press on the crane once more to execute the action.	ตอนนี้ให้กดบนเครนอีกครั้งเพื่อดำเนินการ
As you upgrade, you'll gain the ability to change not only to empty fields but also swap them with other items.	เมื่อคุณอัปเกรด คุณจะสามารถเปลี่ยนแปลงไม่เพียงแต่เป็นช่องว่างเท่านั้น แต่ยังสลับกับรายการอื่นๆ ได้อีกด้วย
Don't be afraid to experiment! If you encounter an error, the game will provide an indication. {#}Try to cause an error (e.g., click on 2 empty cells).	อย่ากลัวที่จะทดลอง! หากคุณพบข้อผิดพลาด เกมจะแจ้งข้อบ่งชี้ {#}พยายามทำให้เกิดข้อผิดพลาด (เช่น คลิกเซลล์ว่าง 2 เซลล์)
This is the error indication.	นี่คือข้อบ่งชี้ข้อผิดพลาด
And last, but not least, try deselecting. To do so, press on the previously selected item, or on the crane (if you haven't selected the second cell yet).	และสุดท้ายแต่ไม่ท้ายสุด ให้ลองยกเลิกการเลือก โดยกดที่รายการที่เลือกไว้ก่อนหน้า หรือบนเครน (หากคุณยังไม่ได้เลือกเซลล์ที่สอง)
Congratulations on upgrading your fence! Let's see what it is capable of now.	ขอแสดงความยินดีกับการอัพเกรดรั้วของคุณ! มาดูกันว่าตอนนี้มีความสามารถอะไรบ้าง
To use the fence, click on one of the blue (cyan) objects around the field.	หากต้องการใช้รั้ว ให้คลิกที่วัตถุสีน้ำเงิน (สีฟ้า) อันใดอันหนึ่งรอบๆ สนาม
Swipe the chosen object(s) towards the fence you've initiated.	ปัดวัตถุที่เลือกไปทางรั้วที่คุณเริ่มต้น
Fences usually need some time before you can use them again, so plan your moves accordingly.	รั้วมักจะต้องใช้เวลาสักระยะก่อนจึงจะสามารถใช้งานได้อีกครั้ง ดังนั้นควรวางแผนการเคลื่อนไหวให้เหมาะสม
The hydraulic fence is a game-changer—it can handle all sorts of garbage, even non-magnetic ones.	รั้วไฮดรอลิกเป็นตัวเปลี่ยนเกม มันสามารถจัดการขยะได้ทุกประเภท แม้แต่ขยะที่ไม่ใช่แม่เหล็กก็ตาม
It's your go-to tool for bio-garbage removal. Give it a shot!	เป็นเครื่องมือกำจัดขยะชีวภาพที่เหมาะกับคุณ ให้มันยิง!
You just bought one upgrade, that is ~10% of waht is needed for increasing field size!	คุณเพิ่งซื้อการอัพเกรดหนึ่งครั้ง นั่นคือประมาณ 10% ของน้ำหนักที่จำเป็นสำหรับการเพิ่มขนาดฟิลด์!
Keep up! :D	ทำต่อไป! -
<!-- Some tips in shop -->																																													
You will recive organic waste with probabiliy of {#prob}%	คุณจะได้รับขยะอินทรีย์โดยมีความน่าจะเป็น {#prob}%
You will recive rust debris with probabiliy of {#prob}%	คุณจะได้รับเศษสนิมที่มีความน่าจะเป็น {#prob}%
The probability of obtaining an improved detail is {#prob}%	ความน่าจะเป็นที่จะได้รับรายละเอียดที่ดีขึ้นคือ {#prob}%
The probability of successfully merging two details is approximately {#prob}%	ความน่าจะเป็นที่จะรวมสองรายละเอียดได้สำเร็จคือประมาณ {#prob}%
Magnets will break with a probability of {#prob}%	แม่เหล็กจะแตกด้วยความน่าจะเป็น {#prob}%
More details will drop on the field after {#move} moves	รายละเอียดเพิ่มเติมจะแจ้งให้ทราบในสนามหลังจากการเคลื่อนไหว {#move}
No Workshop	ไม่มีการประชุมเชิงปฏิบัติการ
Collects {#cell1}. Cooldown time:	รวบรวม {#cell1} เวลาคูลดาวน์:
Collects {#cell1} and {#cell2}. Cooldown time:	รวบรวม {#cell1} และ {#cell2} เวลาคูลดาวน์:
No Crane	ไม่มีเครน
Move items up to {#cell3}.	ย้ายรายการขึ้นไปที่ {#cell3}
Move items up to {#cell6}.	ย้ายรายการขึ้นไปที่ {#cell6}
Move items up to {#cell6}, and swap them with items up to {#cell2}.	ย้ายรายการขึ้นไปที่ {#cell6} และสลับกับรายการขึ้นไปที่ {#cell2}
Move items up to {#cell11}, and swap them with items up to {#cell6}.	ย้ายรายการขึ้นไปที่ {#cell11} และสลับกับรายการขึ้นไปที่ {#cell6}
Move anything and swap it with items up to {#cell9}.	ย้ายอะไรก็ได้และสลับกับรายการสูงสุด {#cell9}
Move and swap anything!	ย้ายและแลกเปลี่ยนอะไรก็ได้!
Simple fence	รั้วธรรมดา
Available again after following number of moves: {#move}	สามารถใช้ได้อีกครั้งหลังจากจำนวนการเคลื่อนไหวต่อไปนี้: {#move}
Details failed to merge!	รวมรายละเอียดล้มเหลว!
Warning! Languages besides English could have some errors (and English also, lol)	คำเตือน! ภาษานอกเหนือจากภาษาอังกฤษอาจมีข้อผิดพลาดบางอย่าง (และภาษาอังกฤษด้วย 555)
The game was saved. You can exit, and resume it later	เกมได้รับการบันทึกแล้ว คุณสามารถออกและดำเนินการต่อในภายหลังได้
<!-- Description (items in shop) -->																																													
A crane is a tool that allows you to relocate objects on the field. The basic version works only by dragging light objects to an empty place. With upgrades, you can drag more complex items, and even swap two objects. To use it, click on the crane icon, select the object, and select a place, where you want to place it.	เครนเป็นเครื่องมือที่ช่วยให้คุณย้ายวัตถุบนสนามได้ เวอร์ชันพื้นฐานใช้งานได้โดยการลากวัตถุแสงไปยังที่ว่างเท่านั้น ด้วยการอัปเกรด คุณสามารถลากรายการที่ซับซ้อนมากขึ้น และแม้แต่สลับวัตถุสองชิ้นได้ หากต้องการใช้งาน ให้คลิกที่ไอคอนปั้นจั่น เลือกวัตถุ และเลือกสถานที่ที่คุณต้องการวาง
Tired of simple parts messing around with your advanced builds? Use the workshop!{#}Workshop - a small separated building where manual processing of simple parts is possible. The higher the level of the workshop, the more parts it can process. Also, the improvement allows you to use it more often.{#}To use, click on the workshop icon unless it is on cooldown.	เบื่อกับชิ้นส่วนง่ายๆ ที่ยุ่งวุ่นวายกับงานสร้างขั้นสูงของคุณหรือไม่? ใช้เวิร์กช็อป!{#}เวิร์กช็อป - อาคารขนาดเล็กที่แยกจากกันซึ่งสามารถประมวลผลชิ้นส่วนง่ายๆ ด้วยตนเองได้ ยิ่งระดับเวิร์กชอปสูงเท่าไร ก็สามารถประมวลผลส่วนต่างๆ ได้มากขึ้นเท่านั้น นอกจากนี้ การปรับปรุงยังช่วยให้คุณใช้งานได้บ่อยขึ้น{#}หากต้องการใช้ ให้คลิกที่ไอคอนเวิร์กชอป เว้นแต่ว่าจะอยู่ในช่วงคูลดาวน์
Did you see that thing around your field corners? How about making it useful? Improve your fence by adding the ability to open it!{#}Allows you to get rid of non-mechanical debris. Further improvements to the pumps are possible, allowing the use of the hydraulic fence more frequently.{#}To use, click on the desired section of the fence, and pull the parts in that direction. All parts in the row where the fence is open will be thrown away. Remember: safety first!	คุณเห็นสิ่งนั้นบริเวณมุมสนามของคุณหรือไม่? จะทำให้มีประโยชน์ได้อย่างไร? ปรับปรุงรั้วของคุณด้วยการเพิ่มความสามารถในการเปิด!{#}ช่วยให้คุณกำจัดเศษที่ไม่เกี่ยวกับกลไกได้ สามารถปรับปรุงปั๊มเพิ่มเติมได้ ทำให้สามารถใช้รั้วไฮดรอลิกได้บ่อยขึ้น{#}หากต้องการใช้ ให้คลิกที่ส่วนที่ต้องการของรั้ว แล้วดึงชิ้นส่วนไปในทิศทางนั้น ทุกส่วนของแถวที่เปิดรั้วไว้จะถูกโยนทิ้งไป ข้อควรจำ: ปลอดภัยไว้ก่อน!
Unfortunately, not everyone is responsible for sorting waste. Sometimes containers with garbage come across wood pieces, waste, and other ordinary garbage.{#}Install additional sorting equipment and reduce the percentage of non-mechanical debris down to zero.	น่าเสียดายที่ไม่ใช่ทุกคนที่ต้องรับผิดชอบในการคัดแยกขยะ บางครั้งภาชนะที่มีขยะอาจไปเจอเศษไม้ ขยะ และขยะทั่วไปอื่นๆ {#}ติดตั้งอุปกรณ์คัดแยกเพิ่มเติมและลดเปอร์เซ็นต์ของขยะที่ไม่ใช่กลไกลงเหลือศูนย์
Global climate change, and even in the desert rains have become common. Perhaps for someone, it is even useful, but some parts can rust, making it impossible to recycle them. Strengthening of waterproofing reduces the likelihood of corrosion of parts.	การเปลี่ยนแปลงสภาพภูมิอากาศโลกและแม้แต่ฝนในทะเลทรายก็กลายเป็นเรื่องปกติ บางทีมันอาจจะมีประโยชน์สำหรับบางคนด้วยซ้ำ แต่บางส่วนอาจเป็นสนิมได้ ทำให้ไม่สามารถรีไซเคิลได้ การเสริมความแข็งแรงของการกันซึมช่วยลดโอกาสการกัดกร่อนของชิ้นส่วน
Want to speed up the recycling process? Add a pre-assembly unit to your transporter! With it installed, some dropped parts will be more advanced.{#}This upgrade is mandatory, if you want to increase the size of your field.	ต้องการเร่งกระบวนการรีไซเคิลหรือไม่? เพิ่มหน่วยก่อนการประกอบให้กับรถขนส่งของคุณ! เมื่อติดตั้งแล้ว ส่วนที่หลุดบางส่วนจะมีความก้าวหน้ามากขึ้น{#} การอัปเกรดนี้เป็นสิ่งจำเป็น หากคุณต้องการเพิ่มขนาดฟิลด์ของคุณ
Nothing is perfect. It also applies to the assembly process. Have you noticed, that sometimes parts break during merging? Fortunately, I can assure you, that it affects only the assembly of engine - more complicated parts are no problem. But still annoying, right?{#}But you can make this process more reliable, by calibrating your equipment.{#}This upgrade is mandatory, if you want to increase the size of your field.	ไม่มีอะไรสมบูรณ์แบบ. นอกจากนี้ยังใช้กับกระบวนการประกอบด้วย คุณสังเกตไหมว่าบางครั้งชิ้นส่วนแตกระหว่างการรวม? โชคดีที่ฉันรับประกันได้ว่ามันจะส่งผลต่อการประกอบเครื่องยนต์เท่านั้น ชิ้นส่วนที่ซับซ้อนมากขึ้นก็ไม่มีปัญหา แต่ก็ยังน่ารำคาญใช่ไหม{#}แต่คุณสามารถทำให้กระบวนการนี้เชื่อถือได้มากขึ้นโดยการปรับเทียบอุปกรณ์ของคุณ{#}การอัปเกรดนี้เป็นสิ่งจำเป็น หากคุณต้องการเพิ่มขนาดฟิลด์ของคุณ
Pros of stacking items in deserts - they don't rust much in dry environments. Cons - it can be really hot here.{#}The more you work, the more time you need to wait between each recycling, allowing your equipment to return to an appropriate temperature. It leads to more items accumulating between your moves. You can upgrade the cooling system, providing yourself a longer time for recycling.{#}This upgrade is mandatory, if you want to increase the size of your field.	ข้อดีของการซ้อนสิ่งของในทะเลทราย - ไม่เป็นสนิมมากนักในสภาพแวดล้อมที่แห้ง ข้อเสีย - ที่นี่อาจมีอากาศร้อนมาก{#}ยิ่งคุณทำงานมากเท่าไร คุณก็ยิ่งต้องรอระหว่างการรีไซเคิลแต่ละครั้งมากขึ้นเท่านั้น ซึ่งจะทำให้อุปกรณ์ของคุณกลับสู่อุณหภูมิที่เหมาะสมได้ มันนำไปสู่สิ่งของต่างๆ ที่สะสมระหว่างการเคลื่อนไหวของคุณมากขึ้น คุณสามารถอัปเกรดระบบทำความเย็นได้ โดยมีเวลารีไซเคิลนานขึ้น{#}การอัปเกรดนี้เป็นสิ่งจำเป็น หากคุณต้องการเพิ่มขนาดพื้นที่ของคุณ
DIY electromagnets can sometimes fail. Improve them, to reduce malfunctions.{#}This upgrade is mandatory, if you want to increase the size of your field.	แม่เหล็กไฟฟ้า DIY บางครั้งอาจล้มเหลว ปรับปรุงเพื่อลดการทำงานผิดพลาด{#}การอัปเกรดนี้เป็นสิ่งจำเป็น หากคุณต้องการเพิ่มขนาดฟิลด์ของคุณ
Have you ever asked yourself, why do I have so small field? Isn't it inconvenient to work with big builds? The solution is simple - expand your field size! {#}Note, that before expanding, you need to make sure that the following upgrades are fully purchased: {#equipment_calibration}, {#magnets}, {#preprocessing_of_details} and {#cooling_system}.	เคยถามตัวเองไหมว่า ทำไมสนามเล็กจัง? การทำงานกับงานสร้างขนาดใหญ่ไม่สะดวกใช่ไหม? วิธีแก้ปัญหานั้นง่ายมาก - ขยายขนาดฟิลด์ของคุณ! {#}โปรดทราบว่าก่อนที่จะขยาย คุณต้องแน่ใจว่าได้ซื้อการอัปเกรดต่อไปนี้ครบถ้วนแล้ว: {#equipment_calibration}, {#magnets}, {#preprocessing_of_details} และ {#cooling_system}
<!-- And some more texts -->																																													
The level size you're have selected in main manu, is differ form your saved game. You can end seved game and start a new one, if you want.{#}What do you want to do with the saved game?	ขนาดระดับที่คุณเลือกไว้ในเมนูหลักจะแตกต่างจากเกมที่คุณบันทึกไว้ คุณสามารถจบเกมเจ็ดเกมและเริ่มเกมใหม่ได้หากต้องการ{#}คุณต้องการทำอะไรกับเกมที่บันทึกไว้
A junkyard in the middle of a desert. You could say it's the perfect place to store metal scraps - lots of free space and dry weather. Though not anymore. In the year 2048 the weather has gone really mad.{#}I didn't choose to spend my life here. I'm not rich, and the borders are closed for people like me. When I was a child, I dreamt of conquering space. And now, I find myself stuck in the middle of nowhere.{#}So the only option is to work. And I never refuse help, I'm happy to find you here. With you I know, someday I will make it to space.{#}So, how about this: we work together, recycle as many parts as we can, and help each other make our lives better. Deal?	โรงเก็บขยะกลางทะเลทราย คุณสามารถพูดได้ว่าที่นี่เป็นสถานที่ที่เหมาะสำหรับการเก็บเศษโลหะ ซึ่งมีพื้นที่ว่างมากมายและสภาพอากาศแห้ง แม้ว่าจะไม่อีกต่อไป ในปี 2048 สภาพอากาศเลวร้ายมาก{#}ฉันไม่ได้เลือกใช้ชีวิตที่นี่ ฉันไม่ได้รวย และเขตแดนก็ปิดสำหรับคนอย่างฉัน เมื่อตอนที่ฉันยังเป็นเด็ก ฉันใฝ่ฝันที่จะพิชิตอวกาศ และตอนนี้ ฉันพบว่าตัวเองติดอยู่ในที่ห่างไกล{#}ทางเลือกเดียวคือทำงาน และฉันไม่เคยปฏิเสธความช่วยเหลือ ฉันดีใจที่ได้พบคุณที่นี่ ฉันรู้กับคุณว่าสักวันหนึ่งฉันจะได้ไปในอวกาศ{#}แล้วเราจะทำงานร่วมกัน รีไซเคิลชิ้นส่วนให้ได้มากที่สุด และช่วยเหลือซึ่งกันและกันเพื่อทำให้ชีวิตของเราดีขึ้น ข้อเสนอ?
You just finished the game!{#}Usaly developers place here a long list of workers' names. But this game was developed only by me (Gleb The Polar Citizen).{#}I want to thank my wife, give a special thank to Anna M. for the asweme car, and to all the translators!!{#}If you want, you can continue playing this game or look for other games I developed!{#}Stay strong!	คุณเพิ่งจบเกม!{#}นักพัฒนามักจะใส่รายชื่อคนงานไว้ที่นี่ แต่เกมนี้พัฒนาโดยฉันคนเดียวเท่านั้น (Gleb The Polar Citizen){#}ฉันอยากจะขอบคุณภรรยาของฉัน ขอขอบคุณ Anna M. เป็นพิเศษสำหรับรถที่ยอดเยี่ยม และนักแปลทุกคน!!{#}ถ้าคุณต้องการ คุณสามารถเล่นเกมนี้ต่อหรือมองหาเกมอื่นที่ฉันพัฒนาขึ้น!{#}เข้มแข็งเข้าไว้!
<!-- Yet unused texts (could be used in the future) -->																																													
No ads	ไม่มีโฆษณา
You can buy this upgrade for the removal of basic ads.{#}It will not affect revard ads!{#}The button for doubling scores will still be available. So it will affect only ads, that are appearing after the game.{#}Also, I you just searching for a way to support me, better consider visiting buymeacoffe — the heart button, located with media buttons.	คุณสามารถซื้อการอัปเกรดนี้เพื่อลบโฆษณาพื้นฐานออกได้{#}แต่จะไม่ส่งผลต่อโฆษณาที่มีรางวัลตอบแทน!{#}ปุ่มเพิ่มคะแนนสองเท่าจะยังใช้งานได้ ดังนั้นมันจะมีผลกับโฆษณาที่ปรากฏหลังเกมเท่านั้น{#}นอกจากนี้ ฉันแค่ค้นหาวิธีที่จะสนับสนุนฉัน ลองไปที่ buymeacoffe ซึ่งเป็นปุ่มหัวใจซึ่งมีปุ่มสื่อจะดีกว่า
