en	vi
English	Vietnamese
lat	vi
0123456789!()\/_:&*%	0123456789!()\/_:&*%
place_your_(translator)_name_here	place_your_(người phiên dịch)_name_here
<!-- Basic names (objects and buttons) -->																																													
Buy	Mua
Back to menu	Quay lại trình đơn
Settings	Cài đặt
Play	Chơi
Shop	Cửa hàng
Coins:	Đồng xu:
Exit	Lối ra
Set the level	Đặt mức độ
Sell All	Bán tất cả
Details:	Chi tiết:
Double coins!{#}(Watch Ad)	Nhân đôi số xu!{#}(Xem quảng cáo)
Restart	Khởi động lại
Advertisement watched	Quảng cáo đã xem
Received coins:	Đã nhận được xu:
Sound volume	Âm lượng
next	Kế tiếp
Tower crane	Cẩu tháp
Workshop	Xưởng
Hydraulic fence	Hàng rào thủy lực
Sorting of details	Sắp xếp chi tiết
Waterproofing	chống thấm
Preprocessing	Sơ chế
Equipment calibration	Hiệu chuẩn thiết bị
Cooling system	Hệ thống làm mát
Magnets	Nam châm
Increase field size: {#price}	Tăng kích thước trường: {#price}
See story	Xem câu chuyện
Pause	Tạm ngừng
End round	Kết thúc vòng đấu
Continue	Tiếp tục
End saved game, and start a new one	Kết thúc trò chơi đã lưu và bắt đầu trò chơi mới
Tutorials	Hướng dẫn
Basic	Nền tảng
Fence	Hàng rào
Crane	Máy trục
Workshop	Xưởng
Before	Trước
Now	Hiện nay
Next	Kế tiếp
Max detail:	Chi tiết tối đa:
Bolt	Chớp
Gear	Bánh răng
Gear box	Hộp số
Bearing	Ổ đỡ trục
Piston	pít tông
Engine	Động cơ
Moped	xe gắn máy
Motorcycle	Xe máy
Car	Xe hơi
<!-- Tutorials -->																																													
Hello and welcome to 'Recycling: 2048'! Are you ready for some challenge? In this tutorial you'll learn the base needed for recycling, but some features you only can find by yourself!	Xin chào và chào mừng đến với 'Tái chế: 2048'! Bạn đã sẵn sàng cho một số thử thách? Trong hướng dẫn này, bạn sẽ tìm hiểu cơ sở cần thiết để tái chế, nhưng một số tính năng bạn chỉ có thể tự mình tìm thấy!
There are 4 magnets around the field (orange objects). You can activate them by swiping (move your finger on the screen). They can move any magnetic materials - perfect for the details we work with! Give it a try by moving an object (like the bolt) three times.	Có 4 nam châm xung quanh sân (vật màu cam). Bạn có thể kích hoạt chúng bằng cách vuốt (di chuyển ngón tay trên màn hình). Chúng có thể di chuyển bất kỳ vật liệu từ tính nào - hoàn hảo cho các chi tiết mà chúng tôi xử lý! Hãy thử bằng cách di chuyển một vật thể (chẳng hạn như chốt) ba lần.
A new detail has appeared: a bolt. While some might see it as garbage, we can recycle it into something more advanced, like a gear!	Một chi tiết mới đã xuất hiện: một cái chốt. Mặc dù một số người có thể coi nó là rác, nhưng chúng ta có thể tái chế nó thành thứ gì đó cao cấp hơn, chẳng hạn như một thiết bị!
Recycle two bolts into a gear by moving them together.	Tái chế hai bu lông thành một bánh răng bằng cách di chuyển chúng lại với nhau.
Fantastic! You've just recycled some garbage! Keep it up, and together we can reach our goal of creating a better life.	Tuyệt vời! Bạn vừa tái chế một số rác! Hãy tiếp tục và cùng nhau chúng ta có thể đạt được mục tiêu tạo ra một cuộc sống tốt đẹp hơn.
Oh, no, the magnet has broken! :({#} You see, the right magnet is red now.	Ôi không, nam châm hỏng rồi! :({#} Bạn thấy đấy, nam châm bên phải hiện có màu đỏ.
Try activating the right magnet a few times and see that nothing happens. (Swipe to the right)	Hãy thử kích hoạt đúng nam châm vài lần và thấy không có gì xảy ra. (Vuốt sang phải)
You see, nothing happened. Now try swiping in different directions (up and down). Let's wait until the magnet repairs itself.	Bạn thấy đấy, không có gì xảy ra cả. Bây giờ hãy thử vuốt theo các hướng khác nhau (lên và xuống). Hãy đợi cho đến khi nam châm tự sửa chữa.
Done! After several moves, all magnets will be repaired.	Xong! Sau vài lần di chuyển, tất cả nam châm sẽ được sửa chữa.
Now, let's talk about bio garbage (the apple leftover). Try moving it.	Bây giờ hãy nói về rác sinh học (quả táo còn sót lại). Hãy thử di chuyển nó.
Because bio garbage lacks magnetic materials, magnets can't move it.	Vì rác sinh học thiếu vật liệu từ tính nên nam châm không thể di chuyển được.
Don't forget to sort your garbage! :)	Đừng quên phân loại rác của bạn! :)
This is a rust garbage. It can't be recycled either. The number indicates how much time it needs to rust away and disappear.	Đây là một thứ rác rỉ sét. Nó cũng không thể được tái chế. Con số cho biết cần bao nhiêu thời gian để nó rỉ sét và biến mất.
Amazing! You've improved your recycling skills!	Tuyệt vời! Bạn đã cải thiện kỹ năng tái chế của mình!
Congratulations on acquiring the workshop! Let's dive into a quick tutorial on how to make the most of it.	Chúc mừng bạn đã mua được xưởng! Hãy đi sâu vào hướng dẫn nhanh về cách tận dụng tối đa tính năng này.
Combine simple details instantly from all fields using the workshop. Give it a try now!	Kết hợp các chi tiết đơn giản ngay lập tức từ tất cả các lĩnh vực bằng cách sử dụng hội thảo. Thử xem sao!
It's pretty cool, right? Just keep in mind the cooldown. It takes some time, so use it wisely!	Nó khá tuyệt phải không? Chỉ cần ghi nhớ thời gian hồi chiêu. Phải mất một thời gian, vì vậy hãy sử dụng nó một cách khôn ngoan!
Be cautious when there's only one detail available for the workshop. It won't be able to combine it and will just return the item back.	Hãy thận trọng khi chỉ có một chi tiết duy nhất cho workshop. Nó sẽ không thể kết hợp nó và sẽ chỉ trả lại vật phẩm đó.
So, just use it carefully.	Vì vậy, chỉ cần sử dụng nó một cách cẩn thận.
The workshop shines when you're surrounded by annoying simple details. It's the perfect tool to tidy up your space efficiently!	Xưởng tỏa sáng khi bạn được bao quanh bởi những chi tiết đơn giản khó chịu. Đây là công cụ hoàn hảo để dọn dẹp không gian của bạn một cách hiệu quả!
Congratulations on purchasing the crane! Here's a brief tutorial on how to work with it.	Chúc mừng bạn đã mua cần cẩu! Đây là một hướng dẫn ngắn gọn về cách làm việc với nó.
To use the crane, simply tap on the icon. Now, you've entered CRANE mode.	Để sử dụng cần cẩu, chỉ cần nhấn vào biểu tượng. Bây giờ, bạn đã vào chế độ CRANE.
In CRANE mode, choose an item on the field that you'd like to interact with.	Ở chế độ CRANE, chọn một mục trên trường mà bạn muốn tương tác.
Next, select an empty field where you want to move the chosen item.	Tiếp theo, chọn một trường trống nơi bạn muốn di chuyển mục đã chọn.
Now, press on the crane once more to execute the action.	Bây giờ, nhấn vào cần cẩu một lần nữa để thực hiện hành động.
As you upgrade, you'll gain the ability to change not only to empty fields but also swap them with other items.	Khi nâng cấp, bạn sẽ có khả năng thay đổi không chỉ các trường trống mà còn có thể hoán đổi chúng với các mục khác.
Don't be afraid to experiment! If you encounter an error, the game will provide an indication. {#}Try to cause an error (e.g., click on 2 empty cells).	Đừng ngại thử nghiệm! Nếu bạn gặp lỗi, trò chơi sẽ đưa ra dấu hiệu. {#}Cố gắng gây ra lỗi (ví dụ: nhấp vào 2 ô trống).
This is the error indication.	Đây là dấu hiệu lỗi.
And last, but not least, try deselecting. To do so, press on the previously selected item, or on the crane (if you haven't selected the second cell yet).	Và cuối cùng nhưng không kém phần quan trọng, hãy thử bỏ chọn. Để làm như vậy, hãy nhấn vào mục đã chọn trước đó hoặc trên cần cẩu (nếu bạn chưa chọn ô thứ hai).
Congratulations on upgrading your fence! Let's see what it is capable of now.	Chúc mừng bạn đã nâng cấp hàng rào của mình! Hãy xem bây giờ nó có khả năng gì.
To use the fence, click on one of the blue (cyan) objects around the field.	Để sử dụng hàng rào, hãy nhấp vào một trong các đối tượng màu xanh lam (màu lục lam) xung quanh sân.
Swipe the chosen object(s) towards the fence you've initiated.	Vuốt (các) đối tượng đã chọn về phía hàng rào bạn đã bắt đầu.
Fences usually need some time before you can use them again, so plan your moves accordingly.	Hàng rào thường cần một thời gian trước khi bạn có thể sử dụng lại chúng, vì vậy hãy lên kế hoạch di chuyển cho phù hợp.
The hydraulic fence is a game-changer—it can handle all sorts of garbage, even non-magnetic ones.	Hàng rào thủy lực là nhân tố thay đổi cuộc chơi—nó có thể xử lý tất cả các loại rác, ngay cả những loại rác không có từ tính.
It's your go-to tool for bio-garbage removal. Give it a shot!	Đây là công cụ cần thiết của bạn để loại bỏ rác sinh học. Hãy thử xem!
You just bought one upgrade, that is ~10% of waht is needed for increasing field size!	Bạn vừa mua một bản nâng cấp, tức là cần ~ 10% waht để tăng quy mô trường!
Keep up! :D	Theo kịp! :D
<!-- Some tips in shop -->																																													
You will recive organic waste with probabiliy of {#prob}%	Bạn sẽ nhận được chất thải hữu cơ với xác suất là {#prob}%
You will recive rust debris with probabiliy of {#prob}%	Bạn sẽ nhận được các mảnh vụn rỉ sét với xác suất là {#prob}%
The probability of obtaining an improved detail is {#prob}%	Xác suất có được chi tiết được cải thiện là {#prob}%
The probability of successfully merging two details is approximately {#prob}%	Xác suất hợp nhất thành công hai chi tiết là khoảng {#prob}%
Magnets will break with a probability of {#prob}%	Nam châm sẽ gãy với xác suất là {#prob}%
More details will drop on the field after {#move} moves	Thông tin chi tiết khác sẽ xuất hiện trên sân sau khi di chuyển {#move}
No Workshop	Không có hội thảo
Collects {#cell1}. Cooldown time:	Thu thập {#cell1}. Thời gian chờ:
Collects {#cell1} and {#cell2}. Cooldown time:	Thu thập {#cell1} và {#cell2}. Thời gian chờ:
No Crane	Không cần cẩu
Move items up to {#cell3}.	Di chuyển các mục lên tới {#cell3}.
Move items up to {#cell6}.	Di chuyển các mục lên tới {#cell6}.
Move items up to {#cell6}, and swap them with items up to {#cell2}.	Di chuyển các mục lên tới {#cell6} và hoán đổi chúng với các mục lên đến {#cell2}.
Move items up to {#cell11}, and swap them with items up to {#cell6}.	Di chuyển các mục lên tới {#cell11} và hoán đổi chúng với các mục lên tới {#cell6}.
Move anything and swap it with items up to {#cell9}.	Di chuyển bất cứ thứ gì và trao đổi nó với các mục có tối đa {#cell9}.
Move and swap anything!	Di chuyển và trao đổi bất cứ điều gì!
Simple fence	Hàng rào đơn giản
Available again after following number of moves: {#move}	Khả dụng trở lại sau số lần di chuyển sau: {#move}
Details failed to merge!	Thông tin chi tiết không thể hợp nhất!
Warning! Langueages besides English could have some errors (and English also, lol)	Cảnh báo! Các ngôn ngữ ngoài tiếng Anh có thể có một số lỗi (và cả tiếng Anh nữa, haha)
The game was saved. You can exit, and resume it later	Trò chơi đã được lưu. Bạn có thể thoát và tiếp tục lại sau
<!-- Description (items in shop) -->																																													
A crane is a tool that allows you to relocate objects on the field. The basic version works only by dragging light objects to an empty place. With upgrades, you can drag more complex items, and even swap two objects. To use it, click on the crane icon, select the object, and select a place, where you want to place it.	Cần cẩu là một công cụ cho phép bạn di chuyển các vật thể trên hiện trường. Phiên bản cơ bản chỉ hoạt động bằng cách kéo các vật thể nhẹ vào chỗ trống. Với các bản nâng cấp, bạn có thể kéo các mục phức tạp hơn và thậm chí hoán đổi hai đối tượng. Để sử dụng nó, hãy nhấp vào biểu tượng cần cẩu, chọn đối tượng và chọn vị trí mà bạn muốn đặt nó.
Tired of simple parts messing around with your advanced builds? Use the workshop!{#}Workshop - a small separated building where manual processing of simple parts is possible. The higher the level of the workshop, the more parts it can process. Also, the improvement allows you to use it more often.{#}To use, click on the workshop icon unless it is on cooldown.	Bạn cảm thấy mệt mỏi với những phần đơn giản gây rối với các bản dựng nâng cao của mình? Hãy sử dụng xưởng!{#}Xưởng - một tòa nhà nhỏ tách biệt, nơi có thể xử lý thủ công các bộ phận đơn giản. Cấp độ của xưởng càng cao thì càng có thể xử lý được nhiều bộ phận hơn. Ngoài ra, cải tiến còn cho phép bạn sử dụng nó thường xuyên hơn.{#}Để sử dụng, hãy nhấp vào biểu tượng xưởng trừ khi nó đang trong thời gian hồi chiêu.
Did you see that thing around your field corners? How about making it useful? Improve your fence by adding the ability to open it!{#}Allows you to get rid of non-mechanical debris. Further improvements to the pumps are possible, allowing the use of the hydraulic fence more frequently.{#}To use, click on the desired section of the fence, and pull the parts in that direction. All parts in the row where the fence is open will be thrown away. Remember: safety first!	Bạn có thấy thứ đó quanh góc sân của bạn không? Làm thế nào để nó trở nên hữu ích? Cải thiện hàng rào của bạn bằng cách thêm khả năng mở nó!{#}Cho phép bạn loại bỏ các mảnh vụn phi cơ học. Có thể cải tiến thêm máy bơm, cho phép sử dụng hàng rào thủy lực thường xuyên hơn.{#}Để sử dụng, hãy nhấp vào phần mong muốn của hàng rào và kéo các bộ phận theo hướng đó. Tất cả các bộ phận ở hàng có hàng rào mở sẽ bị vứt đi. Hãy nhớ: an toàn là trên hết!
Unfortunately, not everyone is responsible for sorting waste. Sometimes containers with garbage come across wood pieces, waste, and other ordinary garbage.{#}Install additional sorting equipment and reduce the percentage of non-mechanical debris down to zero.	Thật không may, không phải ai cũng chịu trách nhiệm phân loại rác thải. Đôi khi các thùng chứa rác gặp phải các mảnh gỗ, rác thải và rác thải thông thường khác.{#}Lắp đặt thêm thiết bị phân loại và giảm tỷ lệ rác thải phi cơ học xuống bằng 0.
Global climate change, and even in the desert rains have become common. Perhaps for someone, it is even useful, but some parts can rust, making it impossible to recycle them. Strengthening of waterproofing reduces the likelihood of corrosion of parts.	Biến đổi khí hậu toàn cầu và thậm chí cả những cơn mưa ở sa mạc đã trở nên phổ biến. Có lẽ đối với ai đó, nó thậm chí còn hữu ích nhưng một số bộ phận có thể bị rỉ sét khiến chúng không thể tái chế được. Tăng cường chống thấm làm giảm khả năng ăn mòn của các bộ phận.
Want to speed up the recycling process? Add a pre-assembly unit to your transporter! With it installed, some dropped parts will be more advanced.{#}This upgrade is mandatory, if you want to increase the size of your field.	Bạn muốn tăng tốc quá trình tái chế? Thêm bộ phận lắp ráp sẵn vào phương tiện vận chuyển của bạn! Khi được cài đặt, một số phần bị loại bỏ sẽ nâng cao hơn.{#}Việc nâng cấp này là bắt buộc nếu bạn muốn tăng kích thước trường của mình.
Nothing is perfect. It also applies to the assembly process. Have you noticed, that sometimes parts break during merging? Fortunately, I can assure you, that it affects only the assembly of engine - more complicated parts are no problem. But still annoying, right?{#}But you can make this process more reliable, by calibrating your equipment.{#}This upgrade is mandatory, if you want to increase the size of your field.	Không có gì là hoàn hảo. Nó cũng áp dụng cho quá trình lắp ráp. Bạn có nhận thấy rằng đôi khi các bộ phận bị hỏng trong quá trình hợp nhất không? May mắn thay, tôi có thể đảm bảo với bạn rằng nó chỉ ảnh hưởng đến việc lắp ráp động cơ - những bộ phận phức tạp hơn không thành vấn đề. Nhưng bạn vẫn khó chịu phải không?{#}Nhưng bạn có thể làm cho quá trình này trở nên đáng tin cậy hơn bằng cách hiệu chỉnh thiết bị của mình.{#}Việc nâng cấp này là bắt buộc nếu bạn muốn tăng quy mô trường của mình.
Pros of stacking items in deserts - they don't rust much in dry environments. Cons - it can be really hot here.{#}The more you work, the more time you need to wait between each recycling, allowing your equipment to return to an appropriate temperature. It leads to more items accumulating between your moves. You can upgrade the cooling system, providing yourself a longer time for recycling.{#}This upgrade is mandatory, if you want to increase the size of your field.	Ưu điểm của việc xếp đồ trên sa mạc - chúng không bị rỉ sét nhiều trong môi trường khô ráo. Nhược điểm - ở đây có thể rất nóng.{#}Bạn càng làm việc nhiều, bạn càng cần nhiều thời gian chờ đợi giữa mỗi lần tái chế, điều này giúp thiết bị của bạn trở về nhiệt độ thích hợp. Nó dẫn đến việc tích lũy nhiều vật phẩm hơn giữa các lần di chuyển của bạn. Bạn có thể nâng cấp hệ thống làm mát để có thời gian tái chế lâu hơn.{#}Việc nâng cấp này là bắt buộc nếu bạn muốn tăng quy mô cánh đồng của mình.
DIY electromagnets can sometimes fail. Improve them, to reduce malfunctions.{#}This upgrade is mandatory, if you want to increase the size of your field.	Nam châm điện DIY đôi khi có thể bị hỏng. Hãy cải thiện chúng để giảm thiểu sự cố.{#}Việc nâng cấp này là bắt buộc nếu bạn muốn tăng quy mô trường của mình.
Have you ever asked yourself, why do I have so small field? Isn't it inconvenient to work with big builds? The solution is simple - expand your field size! {#}Note, that before expanding, you need to make sure that the following upgrades are fully purchased: {#equipment_calibration}, {#magnets}, {#preprocessing_of_details} and {#cooling_system}.	Bạn có bao giờ tự hỏi tại sao ruộng mình lại nhỏ đến thế không? Có bất tiện khi làm việc với các công trình lớn không? Giải pháp rất đơn giản - mở rộng quy mô trường của bạn! {#}Lưu ý rằng trước khi mở rộng, bạn cần đảm bảo đã mua đầy đủ các bản nâng cấp sau: {#equipment_calibration}, {#magnets}, {#preprocessing_of_details} và {#cooling_system}.
<!-- And some more texts -->																																													
The level size you're have selected in main manu, is differ form your saved game. You can end seved game and start a new one, if you want.{#}What do you want to do with the saved game?	Kích thước cấp độ bạn đã chọn trong manu chính sẽ khác với trò chơi đã lưu của bạn. Bạn có thể kết thúc bảy trò chơi và bắt đầu một trò chơi mới nếu muốn.{#}Bạn muốn làm gì với trò chơi đã lưu?
A junkyard in the middle of a desert. You could say it's the perfect place to store metal scraps - lots of free space and dry weather. Though not anymore. In the year 2048 the weather has gone really mad.{#}I didn't choose to spend my life here. I'm not rich, and the borders are closed for people like me. When I was a child, I dreamt of conquering space. And now, I find myself stuck in the middle of nowhere.{#}So the only option is to work. And I never refuse help, I'm happy to find you here. With you I know, someday I will make it to space.{#}So, how about this: we work together, recycle as many parts as we can, and help each other make our lives better. Deal?	Một bãi rác giữa sa mạc. Bạn có thể nói đây là nơi hoàn hảo để lưu trữ phế liệu kim loại - nhiều không gian trống và thời tiết khô ráo. Mặc dù không còn nữa. Vào năm 2048, thời tiết trở nên thực sự tồi tệ.{#}Tôi đã không chọn sống cuộc đời mình ở đây. Tôi không giàu và biên giới bị đóng cửa đối với những người như tôi. Khi còn nhỏ, tôi mơ ước được chinh phục không gian. Và bây giờ, tôi thấy mình đang bị mắc kẹt giữa hư không.{#}Vì vậy, lựa chọn duy nhất là làm việc. Và tôi không bao giờ từ chối sự giúp đỡ, tôi rất vui khi tìm thấy bạn ở đây. Với bạn, tôi biết, một ngày nào đó tôi sẽ bay vào vũ trụ.{#}Vậy thì sao: chúng ta làm việc cùng nhau, tái chế nhiều bộ phận nhất có thể và giúp nhau làm cho cuộc sống của chúng ta tốt đẹp hơn. Thỏa thuận?
You just finished the game!{#}Usaly developers place here a long list of workers' names. But this game was developed only by me (Gleb The Polar Citizen).{#}I want to thank my wife, give a special thank to Anna M. for the asweme car, and to all the translators!!{#}If you want, you can continue playing this game or look for other games I developed!{#}Stay strong!	Bạn vừa kết thúc trò chơi!{#}Các nhà phát triển của Hoa Kỳ đặt ở đây một danh sách dài tên các công nhân. Nhưng trò chơi này chỉ do tôi phát triển (Gleb The Polar Citizen).{#}Tôi muốn cảm ơn vợ tôi, gửi lời cảm ơn đặc biệt tới Anna M. về chiếc xe tuyệt vời và tất cả những người dịch!!{#}Nếu bạn muốn , bạn có thể tiếp tục chơi trò chơi này hoặc tìm kiếm các trò chơi khác mà tôi đã phát triển!{#}Hãy luôn mạnh mẽ!
<!-- Yet unused texts (could be used in the future) -->																																													
No ads	Không quảng cáo
You can buy this upgrade for the removal of basic ads.{#}It will not affect revard ads!{#}The button for doubling scores will still be available. So it will affect only ads, that are appearing after the game.{#}Also, I you just searching for a way to support me, better consider visiting buymeacoffe — the heart button, located with media buttons.	Bạn có thể mua bản nâng cấp này để loại bỏ các quảng cáo cơ bản.{#}Nó sẽ không ảnh hưởng đến quảng cáo quay lại!{#}Nút nhân đôi điểm sẽ vẫn khả dụng. Vì vậy, nó sẽ chỉ ảnh hưởng đến các quảng cáo xuất hiện sau trận đấu.{#}Ngoài ra, tôi đang tìm cách hỗ trợ tôi, tốt hơn hết hãy cân nhắc truy cập buymeacoffe — nút trái tim, nằm cùng với các nút phương tiện.
<!-- Warning! Spoilers below! For safety reasons, I will protect them with some comments, so you will not spoil the game for yourself unless you want so (thank Ehloi for helping to keep all spoilers out) -->																																													
<!-- Spoilers in 20 rows-->																																													
<!-- Spoilers in 19 rows-->																																													
<!-- Spoilers in 18 rows-->																																													
<!-- Spoilers in 17 rows-->																																													
<!-- Spoilers in 16 rows-->																																													
<!-- Spoilers in 15 rows-->																																													
<!-- Spoilers in 14 rows-->																																													
<!-- Spoilers in 13 rows-->																																													
<!-- Spoilers in 12 rows-->																																													
<!-- Spoilers in 11 rows-->																																													
<!-- Spoilers in 10 rows-->																																													
<!-- Spoilers in 9 rows-->																																													
<!-- Spoilers in 8 rows-->																																													
<!-- Spoilers in 7 rows-->																																													
<!-- Spoilers in 6 rows-->																																													
<!-- Spoilers in 5 rows-->																																													
<!-- Spoilers in 4 rows-->																																													
<!-- Spoilers in 3 rows-->																																													
<!-- Spoilers in 2 rows-->																																													
<!-- Spoilers in 1 row -->																																													
<!-- SPOILERS!!!! -->																																													
Pickup	Nhặt lên
Truck	Xe tải
Biplane	máy bay hai tầng cánh
Helicopter	Trực thăng
Plane	Máy bay
AN-225 Mriya	AN-225 Mriya
Rocket engine	Động cơ tên lửa
Soyuz	Soyuz
Rocket	Tên lửa
